#SampleID,R1.P,R10.P,R11.P,R12.P,R13.P,R14.P,R15.P,R16.P,R17.P,R18.P,R19.P,R2.P,R20.P,R21.P,R22.P,R23.P,R24.P,R25.P,R26.P,R27.P,R28.P,R29.P,R3.P,R4.P,R5.P,R6.P,R7.P,R8.P,R9.P,-99
Rabbit_ID,A.12,A.13,A.14,A.15,A.16,B.12,B.13,B.14,B.15,C.12,C.13,C.14,C.15,C.16,D.12,D.13,D.14,D.15,D.16,E.12,E.13,E.14,E.15,E.16,F.12,F.13,F.14,F.15,F.16,-99
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium,5.88235294118e-05,0.000176470588235,0.000176470588235,0.0,0.0,5.88235294118e-05,0.000117647058824,0.0,0.000294117647059,0.000117647058824,0.000705882352941,0.0,5.88235294118e-05,0.001,0.0,0.000411764705882,5.88235294118e-05,0.000352941176471,0.000411764705882,5.88235294118e-05,0.0,0.000117647058824,0.0,0.0,0.0,5.88235294118e-05,0.000176470588235,0.0,5.88235294118e-05,19
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__,0.0,0.0,0.000117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176470588235,0.0,0.0,0.0,0.0,3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,5.88235294118e-05,0.000294117647059,5.88235294118e-05,0.000117647058824,0.000176470588235,0.0,0.0,0.000176470588235,5.88235294118e-05,0.0,0.000176470588235,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,10
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other,0.00247058823529,0.00205882352941,0.00288235294118,0.00211764705882,0.00288235294118,0.00252941176471,0.00194117647059,5.88235294118e-05,0.00117647058824,0.00564705882353,0.00552941176471,0.00182352941176,0.00217647058824,0.00235294117647,0.00188235294118,0.00552941176471,0.004,0.00276470588235,0.002,0.00676470588235,0.00347058823529,0.002,0.000705882352941,0.000941176470588,0.00111764705882,0.00252941176471,0.00123529411765,0.00176470588235,0.00123529411765,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__,0.0221176470588,0.0201176470588,0.025,0.0277058823529,0.0381764705882,0.0633529411765,0.0295882352941,0.00270588235294,0.0587058823529,0.0959411764706,0.0497058823529,0.0172941176471,0.0828235294118,0.055,0.0251176470588,0.0748823529412,0.0297647058824,0.0267647058824,0.0632941176471,0.0641176470588,0.147941176471,0.0312352941176,0.00570588235294,0.0130588235294,0.0325294117647,0.0278235294118,0.0231764705882,0.0248235294118,0.085,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,0.000941176470588,0.000352941176471,0.000470588235294,5.88235294118e-05,0.000705882352941,0.000352941176471,0.000647058823529,0.0,0.000117647058824,0.0,0.000235294117647,0.000882352941176,5.88235294118e-05,0.000235294117647,0.000235294117647,5.88235294118e-05,5.88235294118e-05,0.000470588235294,0.000352941176471,0.00117647058824,0.00105882352941,0.000411764705882,0.000352941176471,0.000411764705882,0.000705882352941,0.000117647058824,0.000235294117647,0.000529411764706,0.000117647058824,27
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,0.000588235294118,0.000411764705882,0.000411764705882,0.000588235294118,0.000588235294118,0.000411764705882,0.000647058823529,0.0,0.000470588235294,0.00141176470588,0.000235294117647,0.000647058823529,0.000764705882353,0.000294117647059,0.00117647058824,0.00205882352941,0.000294117647059,0.000823529411765,0.00294117647059,0.00194117647059,0.000647058823529,0.000529411764706,5.88235294118e-05,0.000352941176471,0.000117647058824,0.000294117647059,0.000235294117647,0.00117647058824,0.000588235294118,28
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,0.00635294117647,0.00382352941176,0.00417647058824,0.00470588235294,0.0864705882353,0.00276470588235,0.00376470588235,0.000117647058824,0.000882352941176,0.00223529411765,0.00129411764706,0.0291176470588,0.00229411764706,0.00582352941176,0.003,0.00747058823529,0.000764705882353,0.00317647058824,0.00688235294118,0.00376470588235,0.00511764705882,0.00364705882353,0.000764705882353,0.00152941176471,0.00205882352941,0.00247058823529,0.00223529411765,0.00458823529412,0.00294117647059,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,0.000235294117647,0.0,0.000117647058824,0.000117647058824,0.0,0.000235294117647,0.000176470588235,0.0,5.88235294118e-05,0.000411764705882,0.000411764705882,0.000529411764706,5.88235294118e-05,5.88235294118e-05,0.0,0.00117647058824,5.88235294118e-05,0.000294117647059,0.000117647058824,5.88235294118e-05,0.000117647058824,0.000117647058824,0.000117647058824,5.88235294118e-05,0.0,0.000176470588235,0.0,5.88235294118e-05,0.000117647058824,23
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,0.000411764705882,0.0,0.0,0.000588235294118,0.0,0.0,0.0,0.0,0.000117647058824,5.88235294118e-05,0.000294117647059,0.0,0.000117647058824,0.000176470588235,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.000117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000705882352941,0.0,0.0,0.0,12
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],0.000294117647059,0.000411764705882,0.000823529411765,0.000529411764706,0.000294117647059,5.88235294118e-05,0.000235294117647,0.000176470588235,0.000941176470588,0.00194117647059,0.00205882352941,0.000352941176471,0.000294117647059,0.000705882352941,0.000882352941176,0.00370588235294,0.000470588235294,0.000235294117647,0.000705882352941,0.000882352941176,0.000411764705882,0.000352941176471,5.88235294118e-05,0.000176470588235,0.000294117647059,0.000117647058824,0.000411764705882,0.00170588235294,0.000411764705882,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfurispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.000117647058824,5.88235294118e-05,0.00111764705882,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other,0.0117058823529,0.00641176470588,0.00605882352941,0.0185294117647,0.00729411764706,0.00305882352941,0.0532352941176,0.000647058823529,0.00223529411765,0.00235294117647,0.00252941176471,0.00129411764706,0.000647058823529,0.00229411764706,0.00429411764706,0.01,0.00211764705882,0.0105294117647,0.0284705882353,0.00205882352941,0.00205882352941,0.00194117647059,0.00135294117647,0.0111764705882,0.00317647058824,0.000588235294118,0.00170588235294,0.017,0.00582352941176,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,0.210294117647,0.0457647058824,0.0520588235294,0.0521764705882,0.0674117647059,0.0564705882353,0.0835294117647,0.0147647058824,0.0668823529412,0.156705882353,0.0815882352941,0.0710588235294,0.120588235294,0.0822352941176,0.133294117647,0.174058823529,0.0604705882353,0.0486470588235,0.102647058824,0.117470588235,0.0726470588235,0.0875294117647,0.0359411764706,0.0602941176471,0.0691176470588,0.0790588235294,0.0345294117647,0.0824117647059,0.0652941176471,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,0.000176470588235,0.0,0.0,0.000117647058824,0.0,0.000352941176471,5.88235294118e-05,0.0,5.88235294118e-05,0.000117647058824,5.88235294118e-05,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.000176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,10
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,0.00388235294118,0.00241176470588,0.00358823529412,0.00923529411765,0.0113529411765,0.00229411764706,0.021,0.00164705882353,0.0129411764706,0.0657058823529,0.0259411764706,0.00282352941176,0.0745882352941,0.0262941176471,0.0260588235294,0.028,0.00664705882353,0.0239411764706,0.0485882352941,0.0108235294118,0.00617647058824,0.0172352941176,0.00194117647059,0.00147058823529,0.00547058823529,0.00576470588235,0.00311764705882,0.0103529411765,0.00405882352941,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.0227647058824,0.145941176471,0.163176470588,0.0522352941176,0.0432941176471,0.236941176471,0.157,0.00158823529412,0.0314117647059,0.0195882352941,0.0584117647059,0.0222352941176,0.00852941176471,0.0261176470588,0.038,0.0183529411765,0.0377647058824,0.0322352941176,0.0170588235294,0.0343529411765,0.0562941176471,0.0317058823529,0.00970588235294,0.0122941176471,0.0249411764706,0.0907058823529,0.297235294118,0.106294117647,0.102823529412,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,0.000647058823529,5.88235294118e-05,0.000470588235294,0.000529411764706,0.000411764705882,0.000647058823529,0.000411764705882,0.0,5.88235294118e-05,0.00158823529412,0.0,0.000294117647059,0.00205882352941,0.000117647058824,0.000941176470588,5.88235294118e-05,0.000352941176471,0.0,0.0,0.000647058823529,0.000235294117647,0.000823529411765,0.000411764705882,0.001,0.000294117647059,0.00105882352941,0.0,0.00111764705882,0.0,23
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];Other,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,4
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__,0.000176470588235,0.000235294117647,0.000294117647059,0.000117647058824,0.000117647058824,0.000235294117647,0.00105882352941,0.000176470588235,0.000941176470588,0.00382352941176,0.00282352941176,0.000588235294118,0.00164705882353,0.00182352941176,0.00147058823529,0.00364705882353,0.000117647058824,0.000411764705882,0.00141176470588,0.000823529411765,0.000647058823529,0.000470588235294,0.000294117647059,0.000352941176471,0.000470588235294,5.88235294118e-05,0.000294117647059,0.000705882352941,0.000176470588235,29
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__,0.000117647058824,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.0,0.0,5.88235294118e-05,0.0,0.000352941176471,5.88235294118e-05,5.88235294118e-05,0.0,5.88235294118e-05,5.88235294118e-05,0.0,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.000176470588235,0.0,0.0,0.0,0.0,15
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,5.88235294118e-05,0.000294117647059,0.000176470588235,0.0,0.0,0.0,0.0,0.0,0.000352941176471,0.000823529411765,0.0,0.000235294117647,0.000647058823529,0.000235294117647,5.88235294118e-05,0.0,0.000294117647059,0.0,0.000235294117647,5.88235294118e-05,0.000470588235294,0.000235294117647,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,15
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000352941176471,0.0,5.88235294118e-05,0.0,0.0,2
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__,5.88235294118e-05,0.000117647058824,0.0,5.88235294118e-05,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176470588235,0.000176470588235,0.000176470588235,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
k__Bacteria;p__OP11;c__OP11-3;o__;f__;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__,0.0,0.00182352941176,0.001,0.0,0.000470588235294,0.00252941176471,0.000176470588235,0.0,0.000294117647059,0.000411764705882,0.000411764705882,0.0,0.0,0.0,0.0,0.0,0.000588235294118,0.0,0.0,0.000352941176471,0.00129411764706,0.000176470588235,0.0,0.0,0.0,0.000705882352941,0.000764705882353,0.0,5.88235294118e-05,15
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__,0.000529411764706,0.00441176470588,0.00229411764706,0.00252941176471,0.00358823529412,0.000294117647059,0.00329411764706,0.0,0.00323529411765,0.000529411764706,0.00105882352941,0.00605882352941,0.000411764705882,0.00241176470588,0.00117647058824,0.000117647058824,0.00147058823529,0.000352941176471,0.000176470588235,0.000235294117647,0.000588235294118,0.000823529411765,5.88235294118e-05,5.88235294118e-05,0.00411764705882,0.000882352941176,0.00352941176471,0.000117647058824,0.000705882352941,28
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter,5.88235294118e-05,5.88235294118e-05,0.0,5.88235294118e-05,0.000117647058824,0.0,5.88235294118e-05,0.0,0.0,0.000294117647059,0.0,0.0,0.000470588235294,0.000117647058824,5.88235294118e-05,5.88235294118e-05,0.0,0.0,0.0,0.000117647058824,0.000117647058824,0.000117647058824,0.0,0.0,0.0,0.000176470588235,0.0,0.0,5.88235294118e-05,15
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia,0.0,0.0,0.0,0.0,0.0,0.0,0.000117647058824,0.000235294117647,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117647058824,0.0,0.0,0.000411764705882,0.0,0.0,0.000117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,4
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000235294117647,0.0,0.0,0.0,0.0,0.000176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,0.000235294117647,0.0,0.0,0.000117647058824,0.000529411764706,0.000470588235294,0.0,0.0,0.00129411764706,0.000411764705882,0.000235294117647,0.00117647058824,0.000529411764706,0.00147058823529,0.000176470588235,0.000882352941176,0.0,0.00152941176471,5.88235294118e-05,0.000294117647059,0.000176470588235,0.000411764705882,0.000411764705882,0.000117647058824,0.000411764705882,0.00129411764706,0.000470588235294,0.000294117647059,0.000176470588235,24
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Lawsonia,0.000117647058824,0.0,0.000117647058824,0.000176470588235,0.000352941176471,0.0,0.0,0.0,0.000588235294118,0.0,0.0,0.00852941176471,0.0,0.0,0.0,0.000117647058824,0.0,0.000294117647059,0.0,0.0,0.000235294117647,0.000235294117647,0.000235294117647,0.000352941176471,0.0,0.00558823529412,0.00123529411765,0.0,0.0,14
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,0.000411764705882,0.000941176470588,0.000294117647059,0.000176470588235,0.0,0.000352941176471,0.000352941176471,0.000235294117647,0.00105882352941,0.00152941176471,0.00570588235294,0.000647058823529,0.000705882352941,0.00235294117647,0.00123529411765,0.000882352941176,0.00135294117647,0.00152941176471,0.000941176470588,0.00176470588235,0.00135294117647,0.00747058823529,0.000176470588235,0.000411764705882,0.000647058823529,0.000647058823529,0.000176470588235,0.000941176470588,0.000941176470588,28
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.000176470588235,0.000176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.000588235294118,0.00294117647059,5.88235294118e-05,0.0,5.88235294118e-05,0.0,0.0,5.88235294118e-05,0.000117647058824,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.000176470588235,0.0,5.88235294118e-05,5.88235294118e-05,0.000117647058824,5.88235294118e-05,0.0,0.0,0.0,0.0,16
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.000176470588235,0.000764705882353,0.0,0.0,0.0,0.0,5.88235294118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__,0.0,0.0,0.0,0.0,5.88235294118e-05,0.000235294117647,0.000352941176471,0.000117647058824,0.000117647058824,0.0159411764706,0.000117647058824,0.0,0.00458823529412,0.000235294117647,0.000411764705882,0.000176470588235,0.000117647058824,0.000117647058824,0.000294117647059,5.88235294118e-05,0.000117647058824,5.88235294118e-05,0.0,5.88235294118e-05,5.88235294118e-05,0.000117647058824,0.0,0.000705882352941,0.000117647058824,22
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__,0.000588235294118,0.0,0.000176470588235,0.000176470588235,0.000235294117647,0.000176470588235,0.000764705882353,5.88235294118e-05,0.00211764705882,0.00535294117647,0.00188235294118,0.00129411764706,0.00235294117647,0.000411764705882,0.000705882352941,0.000352941176471,0.000823529411765,0.000235294117647,0.000588235294118,0.000529411764706,0.00105882352941,0.000823529411765,0.00129411764706,0.00305882352941,0.00182352941176,0.000352941176471,0.0,0.000117647058824,0.000117647058824,27
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__,0.0198235294118,0.0524117647059,0.0482941176471,0.0392352941176,0.0303529411765,0.0195882352941,0.0212352941176,0.000764705882353,0.0191176470588,0.00752941176471,0.0121764705882,0.0113529411765,0.00105882352941,0.00752941176471,0.00458823529412,0.0107058823529,0.0346470588235,0.0381764705882,0.00252941176471,0.00829411764706,0.0177647058824,0.027,0.00776470588235,0.0111176470588,0.0381764705882,0.0188235294118,0.0287647058824,0.0155294117647,0.0215294117647,29
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__,0.00141176470588,0.0194705882353,0.0120588235294,0.00194117647059,0.00641176470588,0.00523529411765,0.00547058823529,0.000529411764706,0.011,0.002,0.00417647058824,0.00294117647059,0.00517647058824,0.00105882352941,0.00705882352941,0.0466470588235,0.0148235294118,0.0766470588235,0.0178235294118,0.00735294117647,0.0154117647059,0.00311764705882,0.000352941176471,0.000764705882353,0.00205882352941,0.00194117647059,0.00658823529412,0.0169411764706,0.027,29
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,0.0312352941176,0.0295882352941,0.0237647058824,0.0245882352941,0.0111176470588,0.0108235294118,0.00276470588235,0.000705882352941,0.0460588235294,0.00364705882353,0.00811764705882,0.0350588235294,0.0842941176471,0.0204705882353,0.00947058823529,0.0299411764706,0.0118235294118,0.0512352941176,0.00205882352941,0.0142941176471,0.0346470588235,0.0211764705882,0.00147058823529,0.0438235294118,0.00788235294118,0.0485294117647,0.00852941176471,0.00758823529412,0.00905882352941,29
